step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8
8/3/2022 0:44:13,8/3/2022 4:10:47,8/3/2022 7:28:55,8/3/2022 8:29:44,8/3/2022 10:37:44,8/3/2022 13:06:20,8/3/2022 16:36:14,8/3/2022 17:31:34
8/3/2022 1:25:11,8/3/2022 1:43:11,8/3/2022 2:22:20,8/3/2022 2:52:10,8/3/2022 6:39:10,8/3/2022 10:42:16,8/3/2022 12:19:37,8/3/2022 15:21:11
8/3/2022 2:05:54,8/3/2022 5:36:25,8/3/2022 7:51:23,8/3/2022 10:46:36,8/3/2022 13:00:06,8/3/2022 17:09:27,8/3/2022 21:25:36,8/3/2022 21:58:25
8/3/2022 3:45:06,8/3/2022 8:27:10,8/3/2022 10:14:29,8/3/2022 10:17:01,8/3/2022 14:56:55,8/3/2022 17:27:55,8/3/2022 22:15:16,8/3/2022 22:34:30
8/3/2022 4:13:43,8/3/2022 6:23:41,8/3/2022 8:54:39,8/3/2022 11:54:42,8/3/2022 15:33:26,8/3/2022 18:39:26,8/3/2022 18:50:45,8/3/2022 20:29:31
8/3/2022 5:39:50,8/3/2022 8:09:44,8/3/2022 8:22:57,8/3/2022 11:53:01,8/3/2022 15:00:22,8/3/2022 16:16:40,8/3/2022 18:38:23,8/3/2022 22:36:40
8/3/2022 5:49:23,8/3/2022 8:43:01,8/3/2022 9:42:11,8/3/2022 12:48:02,8/3/2022 17:11:24,8/3/2022 20:49:40,8/4/2022 1:33:14,8/4/2022 2:06:35
8/3/2022 7:21:47,8/3/2022 8:05:45,8/3/2022 9:24:26,8/3/2022 10:32:30,8/3/2022 14:02:16,8/3/2022 14:29:38,8/3/2022 17:39:33,8/3/2022 21:05:54
8/3/2022 8:44:47,8/3/2022 11:28:24,8/3/2022 14:33:42,8/3/2022 18:23:21,8/3/2022 20:35:25,8/3/2022 22:31:52,8/4/2022 1:24:49,8/4/2022 1:49:44
8/3/2022 10:32:34,8/3/2022 11:21:07,8/3/2022 16:21:08,8/3/2022 18:41:05,8/3/2022 23:03:15,8/3/2022 23:54:33,8/4/2022 1:09:14,8/4/2022 4:21:22
8/3/2022 12:33:12,8/3/2022 16:37:46,8/3/2022 21:04:28,8/3/2022 22:05:22,8/4/2022 1:48:48,8/4/2022 2:39:13,8/4/2022 5:48:49,8/4/2022 8:36:36
8/3/2022 13:11:08,8/3/2022 15:21:12,8/3/2022 19:04:27,8/3/2022 19:23:06,8/4/2022 0:22:18,8/4/2022 1:01:34,8/4/2022 3:11:20,8/4/2022 6:46:45
8/3/2022 13:33:00,8/3/2022 16:00:37,8/3/2022 18:05:22,8/3/2022 22:26:52,8/4/2022 1:19:06,8/4/2022 4:42:31,8/4/2022 5:11:54,8/4/2022 5:14:30
8/3/2022 15:12:54,8/3/2022 18:57:27,8/3/2022 23:19:21,8/4/2022 3:22:44,8/4/2022 6:23:47,8/4/2022 7:26:02,8/4/2022 11:17:52,8/4/2022 13:10:52
8/3/2022 17:02:35,8/3/2022 21:57:26,8/4/2022 2:48:09,8/4/2022 7:32:32,8/4/2022 11:36:12,8/4/2022 12:48:25,8/4/2022 17:15:57,8/4/2022 20:01:27
8/3/2022 18:38:20,8/3/2022 20:03:08,8/3/2022 21:17:22,8/3/2022 23:54:53,8/4/2022 3:21:00,8/4/2022 6:01:53,8/4/2022 6:43:09,8/4/2022 7:12:42
8/3/2022 18:52:54,8/3/2022 23:16:21,8/4/2022 3:25:07,8/4/2022 6:24:22,8/4/2022 8:01:04,8/4/2022 11:16:04,8/4/2022 11:44:56,8/4/2022 15:34:54
8/3/2022 19:29:58,8/3/2022 23:24:43,8/4/2022 1:37:19,8/4/2022 2:04:41,8/4/2022 6:58:22,8/4/2022 10:10:08,8/4/2022 12:19:18,8/4/2022 15:41:56
8/3/2022 20:13:40,8/3/2022 22:07:22,8/4/2022 0:59:06,8/4/2022 1:09:00,8/4/2022 2:53:19,8/4/2022 7:34:51,8/4/2022 10:03:48,8/4/2022 11:40:08
8/3/2022 22:05:03,8/4/2022 1:27:27,8/4/2022 3:02:11,8/4/2022 4:17:42,8/4/2022 8:59:44,8/4/2022 9:40:39,8/4/2022 13:30:41,8/4/2022 14:54:10
8/3/2022 23:17:15,8/4/2022 1:39:30,8/4/2022 3:21:14,8/4/2022 3:41:49,8/4/2022 6:36:59,8/4/2022 7:34:05,8/4/2022 8:53:53,8/4/2022 11:46:00
8/3/2022 23:50:45,8/4/2022 2:03:47,8/4/2022 3:28:06,8/4/2022 5:17:46,8/4/2022 5:19:40,8/4/2022 7:17:15,8/4/2022 8:04:04,8/4/2022 9:59:00
8/4/2022 1:20:35,8/4/2022 1:54:08,8/4/2022 5:29:54,8/4/2022 8:26:58,8/4/2022 10:27:50,8/4/2022 11:28:39,8/4/2022 15:19:08,8/4/2022 17:56:16
8/4/2022 1:35:31,8/4/2022 5:38:31,8/4/2022 6:05:19,8/4/2022 9:29:26,8/4/2022 9:37:31,8/4/2022 14:31:50,8/4/2022 18:49:27,8/4/2022 20:19:29
8/4/2022 1:38:04,8/4/2022 3:09:27,8/4/2022 3:59:33,8/4/2022 5:26:19,8/4/2022 9:47:00,8/4/2022 13:41:36,8/4/2022 15:14:03,8/4/2022 19:02:03
8/4/2022 2:12:04,8/4/2022 6:35:39,8/4/2022 9:04:35,8/4/2022 12:09:34,8/4/2022 14:11:14,8/4/2022 17:57:38,8/4/2022 21:17:22,8/4/2022 22:13:33
8/4/2022 3:18:39,8/4/2022 4:21:17,8/4/2022 8:12:52,8/4/2022 8:58:08,8/4/2022 9:52:17,8/4/2022 10:08:51,8/4/2022 11:09:26,8/4/2022 13:03:17
8/4/2022 3:28:55,8/4/2022 7:29:43,8/4/2022 11:54:41,8/4/2022 12:29:21,8/4/2022 14:36:37,8/4/2022 18:51:59,8/4/2022 22:47:22,8/5/2022 0:40:53
8/4/2022 4:20:21,8/4/2022 8:14:32,8/4/2022 13:09:25,8/4/2022 16:06:50,8/4/2022 16:31:41,8/4/2022 19:50:44,8/4/2022 23:43:43,8/5/2022 0:07:03
8/4/2022 4:32:48,8/4/2022 5:08:49,8/4/2022 6:43:17,8/4/2022 10:53:40,8/4/2022 14:16:23,8/4/2022 14:59:27,8/4/2022 17:22:14,8/4/2022 17:39:07
8/4/2022 5:04:05,8/4/2022 7:53:01,8/4/2022 12:28:24,8/4/2022 14:05:52,8/4/2022 15:20:52,8/4/2022 19:06:56,8/4/2022 20:38:35,8/5/2022 0:52:16
8/4/2022 5:59:45,8/4/2022 9:16:19,8/4/2022 13:16:04,8/4/2022 13:19:54,8/4/2022 16:47:58,8/4/2022 19:58:47,8/4/2022 22:36:34,8/5/2022 2:56:02
8/4/2022 6:53:06,8/4/2022 8:15:07,8/4/2022 12:14:27,8/4/2022 15:55:08,8/4/2022 16:42:41,8/4/2022 17:48:08,8/4/2022 20:22:48,8/4/2022 21:13:56
8/4/2022 8:44:29,8/4/2022 12:13:40,8/4/2022 15:53:38,8/4/2022 20:35:30,8/4/2022 23:50:28,8/5/2022 3:15:24,8/5/2022 7:27:26,8/5/2022 10:30:56
8/4/2022 10:20:13,8/4/2022 12:00:29,8/4/2022 14:46:58,8/4/2022 16:24:25,8/4/2022 19:23:16,8/4/2022 23:22:36,8/5/2022 2:01:01,8/5/2022 2:30:33
8/4/2022 10:27:39,8/4/2022 14:56:04,8/4/2022 17:51:45,8/4/2022 22:31:08,8/4/2022 23:55:18,8/5/2022 1:42:48,8/5/2022 3:09:28,8/5/2022 3:51:18
8/4/2022 12:07:48,8/4/2022 12:57:27,8/4/2022 16:52:23,8/4/2022 18:17:49,8/4/2022 21:00:35,8/5/2022 1:57:55,8/5/2022 4:12:16,8/5/2022 9:12:26
8/4/2022 12:31:42,8/4/2022 16:57:38,8/4/2022 20:53:03,8/4/2022 23:30:16,8/5/2022 0:53:52,8/5/2022 5:12:21,8/5/2022 7:22:41,8/5/2022 10:40:22
8/4/2022 13:49:52,8/4/2022 14:58:47,8/4/2022 15:19:19,8/4/2022 16:09:38,8/4/2022 20:39:18,8/4/2022 22:40:31,8/5/2022 3:41:06,8/5/2022 8:35:53
8/4/2022 14:32:51,8/4/2022 18:36:32,8/4/2022 22:26:53,8/5/2022 2:06:05,8/5/2022 3:40:36,8/5/2022 6:55:39,8/5/2022 10:48:40,8/5/2022 13:15:45
8/4/2022 14:55:06,8/4/2022 16:23:44,8/4/2022 19:39:16,8/4/2022 19:45:07,8/4/2022 20:18:43,8/4/2022 23:14:48,8/5/2022 3:54:01,8/5/2022 6:50:55
8/4/2022 16:07:51,8/4/2022 18:03:00,8/4/2022 22:35:07,8/5/2022 3:13:20,8/5/2022 3:39:29,8/5/2022 6:49:45,8/5/2022 6:58:48,8/5/2022 11:18:28
8/4/2022 16:33:18,8/4/2022 17:27:18,8/4/2022 19:53:05,8/4/2022 22:22:10,8/5/2022 1:00:29,8/5/2022 1:04:30,8/5/2022 1:49:05,8/5/2022 6:40:17
8/4/2022 17:20:18,8/4/2022 19:20:32,8/4/2022 20:17:23,8/4/2022 23:23:54,8/5/2022 0:46:30,8/5/2022 1:12:27,8/5/2022 3:50:22,8/5/2022 7:16:16
8/4/2022 18:48:09,8/4/2022 22:27:23,8/5/2022 0:21:20,8/5/2022 5:15:34,8/5/2022 6:09:17,8/5/2022 7:14:47,8/5/2022 12:08:36,8/5/2022 15:58:02
8/4/2022 19:07:57,8/4/2022 22:29:15,8/5/2022 3:04:21,8/5/2022 4:22:16,8/5/2022 6:39:13,8/5/2022 9:36:12,8/5/2022 12:52:24,8/5/2022 16:49:19
8/4/2022 19:11:28,8/4/2022 22:48:08,8/5/2022 0:44:47,8/5/2022 5:08:25,8/5/2022 5:48:22,8/5/2022 10:04:24,8/5/2022 11:51:11,8/5/2022 14:42:20
8/4/2022 19:17:35,8/4/2022 23:58:31,8/5/2022 2:09:51,8/5/2022 3:29:12,8/5/2022 5:09:10,8/5/2022 5:51:52,8/5/2022 6:04:27,8/5/2022 10:52:13
8/4/2022 19:46:05,8/5/2022 0:25:31,8/5/2022 0:50:59,8/5/2022 2:45:06,8/5/2022 5:11:02,8/5/2022 8:36:40,8/5/2022 13:25:51,8/5/2022 15:25:52
8/4/2022 20:36:36,8/4/2022 22:37:26,8/5/2022 2:52:24,8/5/2022 6:38:40,8/5/2022 7:28:24,8/5/2022 8:59:15,8/5/2022 10:49:56,8/5/2022 11:05:56
8/4/2022 22:23:39,8/5/2022 1:20:40,8/5/2022 1:36:18,8/5/2022 6:15:13,8/5/2022 9:40:55,8/5/2022 12:27:28,8/5/2022 14:49:19,8/5/2022 19:27:26
8/4/2022 22:59:08,8/5/2022 2:44:28,8/5/2022 6:21:31,8/5/2022 6:50:52,8/5/2022 10:14:53,8/5/2022 13:25:20,8/5/2022 15:43:19,8/5/2022 17:04:25
8/5/2022 0:14:08,8/5/2022 1:07:19,8/5/2022 2:25:17,8/5/2022 6:18:47,8/5/2022 6:53:46,8/5/2022 6:57:37,8/5/2022 11:44:04,8/5/2022 16:02:38
8/5/2022 0:52:08,8/5/2022 1:04:17,8/5/2022 3:19:07,8/5/2022 5:55:11,8/5/2022 9:53:47,8/5/2022 13:07:08,8/5/2022 15:44:59,8/5/2022 20:11:50
8/5/2022 2:37:33,8/5/2022 6:33:20,8/5/2022 8:53:37,8/5/2022 9:20:57,8/5/2022 10:22:38,8/5/2022 14:22:44,8/5/2022 17:15:01,8/5/2022 21:01:22
8/5/2022 3:39:24,8/5/2022 6:29:07,8/5/2022 8:18:32,8/5/2022 11:10:15,8/5/2022 13:08:21,8/5/2022 15:09:02,8/5/2022 19:05:23,8/5/2022 19:11:01
8/5/2022 4:53:46,8/5/2022 8:09:48,8/5/2022 12:53:51,8/5/2022 17:18:15,8/5/2022 21:19:55,8/6/2022 0:02:04,8/6/2022 0:25:35,8/6/2022 1:05:00
8/5/2022 5:06:44,8/5/2022 5:58:27,8/5/2022 10:32:09,8/5/2022 15:30:09,8/5/2022 20:18:17,8/5/2022 22:33:17,8/6/2022 2:55:36,8/6/2022 4:56:34
8/5/2022 6:28:38,8/5/2022 7:47:23,8/5/2022 12:40:00,8/5/2022 17:09:32,8/5/2022 18:38:47,8/5/2022 22:00:38,8/6/2022 1:48:01,8/6/2022 2:01:54
8/5/2022 6:44:25,8/5/2022 8:29:41,8/5/2022 13:23:02,8/5/2022 15:08:28,8/5/2022 19:25:10,8/5/2022 21:27:25,8/6/2022 1:37:35,8/6/2022 2:35:15
8/5/2022 7:52:36,8/5/2022 8:50:25,8/5/2022 9:06:58,8/5/2022 13:07:43,8/5/2022 13:49:57,8/5/2022 15:06:45,8/5/2022 17:59:47,8/5/2022 21:51:21
8/5/2022 7:55:53,8/5/2022 8:00:11,8/5/2022 9:22:05,8/5/2022 14:14:08,8/5/2022 17:16:01,8/5/2022 19:34:32,8/5/2022 22:01:32,8/6/2022 0:59:47
8/5/2022 9:47:55,8/5/2022 10:22:42,8/5/2022 13:12:21,8/5/2022 17:19:33,8/5/2022 18:13:00,8/5/2022 19:05:17,8/5/2022 23:08:33,8/5/2022 23:34:15
8/5/2022 10:13:12,8/5/2022 11:57:47,8/5/2022 14:20:47,8/5/2022 15:38:41,8/5/2022 18:10:41,8/5/2022 21:51:17,8/6/2022 0:51:40,8/6/2022 4:34:46
8/5/2022 11:01:26,8/5/2022 13:11:10,8/5/2022 15:28:17,8/5/2022 16:18:37,8/5/2022 19:10:33,8/5/2022 23:08:35,8/6/2022 0:28:18,8/6/2022 4:10:12
8/5/2022 11:55:53,8/5/2022 16:13:39,8/5/2022 18:27:31,8/5/2022 19:16:36,8/5/2022 20:04:29,8/6/2022 0:50:43,8/6/2022 2:45:09,8/6/2022 3:36:00
8/5/2022 12:20:21,8/5/2022 16:07:23,8/5/2022 18:19:39,8/5/2022 22:33:01,8/6/2022 0:03:41,8/6/2022 3:23:54,8/6/2022 7:04:10,8/6/2022 8:27:23
8/5/2022 12:53:45,8/5/2022 13:07:08,8/5/2022 13:52:46,8/5/2022 18:49:13,8/5/2022 20:45:54,8/5/2022 22:47:14,8/6/2022 3:03:59,8/6/2022 5:33:21
8/5/2022 13:07:55,8/5/2022 17:31:37,8/5/2022 21:28:59,8/6/2022 1:55:12,8/6/2022 6:23:02,8/6/2022 10:42:18,8/6/2022 12:11:01,8/6/2022 16:29:48
8/5/2022 13:37:29,8/5/2022 13:59:13,8/5/2022 14:32:22,8/5/2022 19:19:09,8/5/2022 22:46:52,8/6/2022 1:37:36,8/6/2022 2:13:55,8/6/2022 6:18:09
8/5/2022 14:55:14,8/5/2022 15:52:33,8/5/2022 18:59:48,8/5/2022 23:01:32,8/6/2022 3:29:14,8/6/2022 7:10:12,8/6/2022 10:28:47,8/6/2022 11:42:51
8/5/2022 15:15:30,8/5/2022 16:36:03,8/5/2022 17:24:46,8/5/2022 17:59:21,8/5/2022 18:57:21,8/5/2022 19:14:20,8/5/2022 19:30:53,8/5/2022 19:33:33
8/5/2022 15:23:15,8/5/2022 18:13:04,8/5/2022 20:32:59,8/5/2022 21:21:11,8/6/2022 0:19:11,8/6/2022 3:01:29,8/6/2022 5:34:55,8/6/2022 7:18:55
8/5/2022 15:51:40,8/5/2022 17:56:29,8/5/2022 19:17:17,8/5/2022 20:23:57,8/6/2022 0:25:33,8/6/2022 2:30:14,8/6/2022 7:18:29,8/6/2022 10:05:14
8/5/2022 17:18:14,8/5/2022 21:51:57,8/6/2022 0:52:39,8/6/2022 3:12:04,8/6/2022 6:39:01,8/6/2022 10:04:45,8/6/2022 12:36:50,8/6/2022 15:28:45
8/5/2022 17:29:40,8/5/2022 20:58:54,8/6/2022 0:36:14,8/6/2022 1:19:14,8/6/2022 2:47:11,8/6/2022 7:06:06,8/6/2022 8:15:39,8/6/2022 8:56:11
8/5/2022 18:50:40,8/5/2022 21:46:50,8/6/2022 1:35:42,8/6/2022 6:15:26,8/6/2022 9:18:11,8/6/2022 9:21:11,8/6/2022 12:50:41,8/6/2022 17:33:28
8/5/2022 20:29:33,8/5/2022 22:26:27,8/5/2022 23:27:07,8/6/2022 3:34:41,8/6/2022 8:03:28,8/6/2022 8:12:29,8/6/2022 13:02:25,8/6/2022 16:27:31
8/5/2022 20:37:46,8/5/2022 22:58:22,8/5/2022 22:59:51,8/6/2022 0:54:44,8/6/2022 5:39:35,8/6/2022 8:15:00,8/6/2022 9:15:28,8/6/2022 11:09:15
8/5/2022 21:14:01,8/5/2022 21:24:30,8/6/2022 0:00:26,8/6/2022 2:02:44,8/6/2022 3:29:41,8/6/2022 6:05:23,8/6/2022 10:00:29,8/6/2022 11:12:07
8/5/2022 22:06:53,8/6/2022 1:35:50,8/6/2022 5:14:28,8/6/2022 7:15:17,8/6/2022 9:09:39,8/6/2022 11:52:38,8/6/2022 16:11:38,8/6/2022 16:58:40
8/5/2022 22:22:24,8/6/2022 1:23:12,8/6/2022 4:04:35,8/6/2022 6:35:47,8/6/2022 7:05:59,8/6/2022 8:00:18,8/6/2022 10:03:32,8/6/2022 14:15:56
8/5/2022 23:29:41,8/6/2022 2:50:26,8/6/2022 5:54:37,8/6/2022 6:05:43,8/6/2022 7:35:22,8/6/2022 10:17:52,8/6/2022 14:19:25,8/6/2022 19:12:55
8/6/2022 0:08:25,8/6/2022 2:17:15,8/6/2022 5:00:17,8/6/2022 5:02:49,8/6/2022 8:51:19,8/6/2022 9:08:54,8/6/2022 10:31:33,8/6/2022 12:44:19
8/6/2022 1:03:26,8/6/2022 3:38:03,8/6/2022 5:36:48,8/6/2022 10:31:17,8/6/2022 11:05:06,8/6/2022 12:48:57,8/6/2022 16:38:53,8/6/2022 18:20:02
8/6/2022 1:58:56,8/6/2022 6:11:00,8/6/2022 9:51:14,8/6/2022 11:13:15,8/6/2022 14:43:43,8/6/2022 18:09:10,8/6/2022 19:18:12,8/6/2022 20:35:24
8/6/2022 3:39:29,8/6/2022 7:47:13,8/6/2022 8:19:21,8/6/2022 10:31:21,8/6/2022 14:48:41,8/6/2022 18:55:54,8/6/2022 20:19:54,8/6/2022 21:12:18
8/6/2022 5:25:58,8/6/2022 7:06:22,8/6/2022 9:18:54,8/6/2022 12:24:14,8/6/2022 14:51:32,8/6/2022 16:32:48,8/6/2022 20:13:06,8/7/2022 0:50:13
8/6/2022 5:41:55,8/6/2022 6:52:28,8/6/2022 10:42:37,8/6/2022 12:20:53,8/6/2022 12:54:47,8/6/2022 16:06:10,8/6/2022 18:36:11,8/6/2022 22:28:52
8/6/2022 5:58:38,8/6/2022 10:49:48,8/6/2022 12:54:20,8/6/2022 15:02:43,8/6/2022 17:47:38,8/6/2022 22:34:03,8/7/2022 1:10:48,8/7/2022 4:40:47
8/6/2022 7:09:49,8/6/2022 9:35:28,8/6/2022 10:19:14,8/6/2022 12:03:24,8/6/2022 13:56:20,8/6/2022 15:37:24,8/6/2022 16:56:27,8/6/2022 18:50:43
8/6/2022 9:07:49,8/6/2022 11:17:51,8/6/2022 12:36:51,8/6/2022 13:16:56,8/6/2022 13:58:24,8/6/2022 15:44:18,8/6/2022 19:30:11,8/6/2022 21:54:04
8/6/2022 11:00:58,8/6/2022 13:42:46,8/6/2022 18:21:25,8/6/2022 20:14:24,8/6/2022 22:05:03,8/6/2022 23:07:15,8/7/2022 2:49:55,8/7/2022 5:07:22
8/6/2022 11:23:03,8/6/2022 13:36:49,8/6/2022 14:23:51,8/6/2022 15:32:43,8/6/2022 19:24:49,8/6/2022 19:59:21,8/6/2022 22:17:54,8/6/2022 22:30:38
8/6/2022 12:22:18,8/6/2022 13:11:18,8/6/2022 17:27:26,8/6/2022 21:12:08,8/6/2022 22:21:58,8/6/2022 23:44:26,8/7/2022 1:37:13,8/7/2022 4:45:50
8/6/2022 14:16:23,8/6/2022 15:24:14,8/6/2022 15:47:36,8/6/2022 19:36:06,8/6/2022 22:16:14,8/7/2022 2:18:30,8/7/2022 4:36:28,8/7/2022 5:12:19
8/6/2022 15:09:16,8/6/2022 20:02:20,8/6/2022 21:47:53,8/6/2022 23:02:43,8/7/2022 1:59:34,8/7/2022 5:54:07,8/7/2022 7:55:13,8/7/2022 10:31:10
8/6/2022 16:09:37,8/6/2022 19:50:54,8/6/2022 23:32:43,8/6/2022 23:38:38,8/7/2022 3:16:03,8/7/2022 4:22:52,8/7/2022 9:04:29,8/7/2022 11:34:25
8/6/2022 17:19:57,8/6/2022 19:09:50,8/6/2022 23:09:41,8/7/2022 3:10:10,8/7/2022 6:47:49,8/7/2022 8:16:33,8/7/2022 12:39:52,8/7/2022 12:41:54
8/6/2022 19:00:44,8/6/2022 23:01:39,8/7/2022 1:14:28,8/7/2022 3:03:42,8/7/2022 3:27:52,8/7/2022 6:19:21,8/7/2022 11:04:46,8/7/2022 15:45:25
8/6/2022 20:29:32,8/6/2022 22:34:42,8/6/2022 23:58:25,8/7/2022 2:11:10,8/7/2022 4:30:05,8/7/2022 7:48:24,8/7/2022 7:50:26,8/7/2022 12:11:20
8/6/2022 21:55:17,8/7/2022 0:42:14,8/7/2022 4:46:25,8/7/2022 6:45:09,8/7/2022 7:31:09,8/7/2022 9:03:42,8/7/2022 11:57:22,8/7/2022 12:29:59
8/6/2022 23:55:47,8/7/2022 4:04:07,8/7/2022 7:52:09,8/7/2022 11:01:43,8/7/2022 12:41:51,8/7/2022 15:36:05,8/7/2022 17:57:38,8/7/2022 21:42:40
8/7/2022 1:21:56,8/7/2022 5:12:11,8/7/2022 7:44:05,8/7/2022 12:06:07,8/7/2022 12:52:24,8/7/2022 14:25:58,8/7/2022 15:12:00,8/7/2022 19:08:54
8/7/2022 2:53:04,8/7/2022 7:28:27,8/7/2022 12:16:08,8/7/2022 12:19:58,8/7/2022 13:24:57,8/7/2022 16:35:27,8/7/2022 17:44:42,8/7/2022 22:27:44
8/7/2022 3:09:21,8/7/2022 3:57:01,8/7/2022 6:22:03,8/7/2022 10:30:25,8/7/2022 11:48:20,8/7/2022 12:09:36,8/7/2022 13:20:21,8/7/2022 16:34:13
8/7/2022 3:26:49,8/7/2022 4:42:54,8/7/2022 6:46:41,8/7/2022 9:30:34,8/7/2022 14:02:59,8/7/2022 18:48:54,8/7/2022 22:14:51,8/8/2022 2:05:48
8/7/2022 5:03:33,8/7/2022 5:39:36,8/7/2022 6:36:34,8/7/2022 10:18:27,8/7/2022 12:04:41,8/7/2022 12:20:14,8/7/2022 13:07:41,8/7/2022 13:27:26
8/7/2022 5:05:33,8/7/2022 7:18:53,8/7/2022 10:49:04,8/7/2022 12:02:21,8/7/2022 15:52:37,8/7/2022 19:20:14,8/8/2022 0:08:56,8/8/2022 2:22:14
8/7/2022 5:50:37,8/7/2022 8:15:08,8/7/2022 9:26:29,8/7/2022 10:11:34,8/7/2022 14:10:05,8/7/2022 18:26:56,8/7/2022 22:17:18,8/8/2022 1:21:40
8/7/2022 6:04:42,8/7/2022 10:17:10,8/7/2022 11:18:48,8/7/2022 13:57:55,8/7/2022 16:14:23,8/7/2022 20:17:16,8/7/2022 22:56:57,8/8/2022 2:14:03
8/7/2022 6:08:33,8/7/2022 9:21:44,8/7/2022 14:18:30,8/7/2022 18:15:58,8/7/2022 22:32:25,8/8/2022 0:16:09,8/8/2022 2:06:27,8/8/2022 3:37:07
8/7/2022 6:16:28,8/7/2022 6:38:31,8/7/2022 7:49:21,8/7/2022 11:37:45,8/7/2022 14:29:26,8/7/2022 17:35:05,8/7/2022 18:26:42,8/7/2022 21:17:49
8/7/2022 7:21:26,8/7/2022 9:08:46,8/7/2022 10:21:40,8/7/2022 12:37:41,8/7/2022 17:34:52,8/7/2022 21:37:44,8/7/2022 22:36:27,8/7/2022 23:01:50
8/7/2022 8:41:26,8/7/2022 12:09:58,8/7/2022 16:48:25,8/7/2022 18:43:25,8/7/2022 23:43:12,8/8/2022 3:40:39,8/8/2022 6:47:40,8/8/2022 11:28:03
8/7/2022 10:26:58,8/7/2022 11:01:54,8/7/2022 13:14:17,8/7/2022 14:22:20,8/7/2022 19:10:02,8/7/2022 22:29:11,8/7/2022 23:08:53,8/8/2022 0:09:23
8/7/2022 11:27:34,8/7/2022 13:32:49,8/7/2022 14:50:50,8/7/2022 18:14:44,8/7/2022 22:44:20,8/7/2022 23:54:22,8/8/2022 0:10:31,8/8/2022 2:33:30
8/7/2022 11:35:55,8/7/2022 15:15:27,8/7/2022 17:14:48,8/7/2022 19:39:48,8/7/2022 20:28:59,8/8/2022 0:22:16,8/8/2022 3:10:27,8/8/2022 6:51:21
8/7/2022 13:16:30,8/7/2022 16:46:00,8/7/2022 19:15:32,8/7/2022 21:45:11,8/8/2022 0:09:37,8/8/2022 5:03:56,8/8/2022 6:47:49,8/8/2022 10:25:42
8/7/2022 13:45:57,8/7/2022 18:38:48,8/7/2022 21:54:11,8/8/2022 0:54:33,8/8/2022 2:22:47,8/8/2022 6:04:11,8/8/2022 6:11:03,8/8/2022 8:02:44
8/7/2022 14:16:06,8/7/2022 18:46:56,8/7/2022 19:14:10,8/7/2022 19:20:35,8/7/2022 23:09:37,8/7/2022 23:37:41,8/8/2022 3:42:41,8/8/2022 6:37:57
8/7/2022 14:44:33,8/7/2022 15:34:48,8/7/2022 17:00:17,8/7/2022 20:17:00,8/7/2022 22:01:49,8/7/2022 22:54:06,8/8/2022 3:06:25,8/8/2022 4:14:21
8/7/2022 16:09:42,8/7/2022 20:11:06,8/7/2022 23:22:00,8/8/2022 3:51:13,8/8/2022 7:31:27,8/8/2022 11:51:27,8/8/2022 13:56:10,8/8/2022 14:26:00
8/7/2022 17:09:49,8/7/2022 18:24:01,8/7/2022 18:36:11,8/7/2022 19:51:04,8/8/2022 0:29:05,8/8/2022 1:32:39,8/8/2022 4:17:42,8/8/2022 5:35:32
8/7/2022 18:45:03,8/7/2022 23:15:44,8/8/2022 3:50:09,8/8/2022 6:48:36,8/8/2022 8:21:35,8/8/2022 11:22:00,8/8/2022 13:48:25,8/8/2022 18:39:51
8/7/2022 20:06:35,8/7/2022 23:07:15,8/8/2022 3:59:59,8/8/2022 5:33:02,8/8/2022 9:31:52,8/8/2022 12:16:20,8/8/2022 15:39:00,8/8/2022 16:24:20
8/7/2022 20:41:00,8/8/2022 0:42:02,8/8/2022 2:25:53,8/8/2022 6:04:51,8/8/2022 10:24:03,8/8/2022 10:46:33,8/8/2022 11:50:13,8/8/2022 12:15:08
8/7/2022 22:01:31,8/8/2022 1:38:47,8/8/2022 2:31:24,8/8/2022 2:34:40,8/8/2022 5:44:58,8/8/2022 9:07:33,8/8/2022 9:47:20,8/8/2022 11:35:46
8/7/2022 23:16:15,8/8/2022 3:52:02,8/8/2022 8:33:46,8/8/2022 12:49:02,8/8/2022 14:54:59,8/8/2022 15:59:57,8/8/2022 19:11:26,8/8/2022 23:59:38
8/8/2022 0:36:54,8/8/2022 1:12:30,8/8/2022 4:21:26,8/8/2022 6:42:09,8/8/2022 8:14:15,8/8/2022 10:04:25,8/8/2022 13:52:39,8/8/2022 14:13:14
8/8/2022 1:34:01,8/8/2022 3:12:08,8/8/2022 6:33:01,8/8/2022 9:24:20,8/8/2022 11:00:40,8/8/2022 12:02:59,8/8/2022 16:08:51,8/8/2022 20:29:28
8/8/2022 1:46:43,8/8/2022 5:34:52,8/8/2022 9:34:54,8/8/2022 13:26:10,8/8/2022 14:56:30,8/8/2022 18:13:07,8/8/2022 21:45:16,8/9/2022 0:07:16
8/8/2022 3:26:13,8/8/2022 7:30:40,8/8/2022 11:17:08,8/8/2022 14:51:28,8/8/2022 15:59:20,8/8/2022 20:24:10,8/8/2022 22:48:44,8/9/2022 1:50:02
8/8/2022 4:19:39,8/8/2022 4:23:04,8/8/2022 8:34:25,8/8/2022 12:27:32,8/8/2022 14:43:07,8/8/2022 15:09:17,8/8/2022 19:41:17,8/8/2022 21:39:15
